name;ans_freq;report_id
VTA160 Human response to sound and vibration 2017/2018 LP3-LP3;12 (52,17%);12181
VTA160 Human response to sound and vibration/sound quality 2013/2014 LP3-LP3;7 (43,75%);1667
VTA160 Human response to sound and vibration/sound quality 2014/2015 LP3-LP3;11 (73,33%);5163
VTA160 Human response to sound and vibration/sound quality 2015/2016 LP3-LP3;8 (53,33%);7354
VTA160 Human response to sound and vibration/sound quality 2016/2017 LP3-LP3;13 (65,00%);9717
ACE170 Musical acoustics 2019/2020 LP1-LP2;3 (27,27%);16369
ACE170 Musical acoustics 2020/2021 LP1-LP2;5 (45,45%);18051
ACE170 Musical acoustics 2021/2022 LP1-LP2;6 (35,29%);20709
ACE195 Urban acoustics 2020/2021 LP4-LP4;11 (34,38%);19684
ACE195 Urban acoustics 2021/2022 LP4-LP4;7 (30,43%);21841
VTA073 Sound and vibration measurement 2018/2019 LP1-LP2;8 (47,06%);14059
VTA073 Sound and vibration measurement 2019/2020 LP1-LP2;6 (31,58%);16353
VTA073 Sound and vibration measurement 2020/2021 LP1-LP2;9 (23,68%);18497
VTA073 Sound and vibration measurement 2021/2022 LP1-LP2;13 (54,17%);20885
VTA081 Technical acoustics 1 2018/2019 LP2-LP2;8 (40,00%);13763
VTA081 Technical acoustics 1 2019/2020 LP2-LP2;6 (28,57%);15979
VTA081 Technical acoustics 1 2020/2021 LP2-LP2;9 (23,08%);18575
VTA081 Technical acoustics 1 2021/2022 LP2-LP2;13 (59,09%);20447
VTA091 Technical acoustics 2 2018/2019 LP3-LP4;7 (53,85%);14927
VTA091 Technical acoustics 2 2019/2020 LP3-LP4;4 (25,00%);17097
VTA091 Technical acoustics 2 2020/2021 LP3-LP4;9 (50,00%);19498
VTA091 Technical acoustics 2 2021/2022 LP3-LP4;4 (22,22%);21891
VTA125 Building acoustics and community noise 2018/2019 LP4-LP4;7 (41,18%);15143
VTA125 Building acoustics and community noise 2019/2020 LP4-LP4;9 (39,13%);17281
VTA131 Active noise control 2018/2019 LP1-LP1;6 (35,29%);13248
VTA132 Digital signal processing for audio engineering and active sound and vibration control 2019/2020 LP1-LP2;6 (46,15%);16383
VTA132 Digital signal processing for audio engineering and active sound and vibration control 2020/2021 LP1-LP2;7 (50,00%);18065
VTA132 Digital signal processing for audio engineering and active sound and vibration control 2021/2022 LP1-LP2;7 (31,82%);20721
VTA136 Audio technology and acoustics 2018/2019 LP1-LP1;8 (40,00%);13326
VTA137 Introduction to audio technology and acoustics 2019/2020 LP1-LP1;15 (55,56%);15708
VTA137 Introduction to audio technology and acoustics 2020/2021 LP1-LP1;18 (48,65%);17549
VTA137 Introduction to audio technology and acoustics 2021/2022 LP1-LP1;12 (42,86%);20142
VTA137 Introduction to audio technology and acoustics 2022/2023 LP1-LP1;11 (57,89%);22226
VTA141 Electroacoustics 2018/2019 LP2-LP2;6 (50,00%);14045
VTA141 Electroacoustics 2019/2020 LP1-LP2;5 (41,67%);16355
VTA141 Electroacoustics 2020/2021 LP1-LP2;7 (46,67%);18499
VTA141 Electroacoustics 2021/2022 LP1-LP2;7 (41,18%);20887
VTA145 Room acoustics 2018/2019 LP3-LP4;7 (43,75%);14821
VTA145 Room acoustics 2019/2020 LP3-LP4;6 (31,58%);17037
VTA146 Room acoustics 2020/2021 LP3-LP4;9 (39,13%);19714
VTA146 Room acoustics 2021/2022 LP3-LP4;3 (16,67%);21861
VTA151 Individual preparation course 2018/2019 LP1-LP2;7 (41,18%);13613
VTA151 Individual preparation course 2019/2020 LP1-LP2;5 (26,32%);15873
VTA151 Individual preparation course 2020/2021 LP1-LP2;10 (27,78%);18359
VTA151 Individual preparation course 2021/2022 LP1-LP2;7 (30,43%);20497
VTA155 Design of silent products 2018/2019 LP1-LP2;5 (41,67%);13971
VTA155 Design of silent products 2020/2021 LP1-LP2;5 (41,67%);18447
VTA155 Design of silent products 2021/2022 LP1-LP2;7 (33,33%);20629
VTA160 Human response to sound and vibration 2018/2019 LP3-LP3;8 (57,14%);14351
VTA160 Human response to sound and vibration 2019/2020 LP3-LP3;10 (47,62%);16734
VTA160 Human response to sound and vibration 2020/2021 LP3-LP3;9 (37,50%);18911
VTA160 Human response to sound and vibration 2021/2022 LP3-LP3;12 (60,00%);21183
