name;ans_freq;report_id
EEN035 Modelling and simulation in biomedical engineering 2022/2023 LP1-LP1;11 (30,56%);22372
ENM130 Managing stakeholders for sustainable development 2019/2020 LP2-LP2;18 (31,03%);16013
ENM130 Managing stakeholders for sustainable development 2020/2021 LP2-LP2;11 (33,33%);18337
ENM130 Managing stakeholders for sustainable development 2021/2022 LP2-LP2;15 (39,47%);20485
FFR110 Computational biology 1 2019/2020 LP3-LP3;27 (34,62%);16822
FFR110 Computational biology 2020/2021 LP3-LP3;40 (29,85%);18875
FFR110 Computational biology 2021/2022 LP3-LP3;19 (18,10%);21115
FKA121 Computational physics 2019/2020 LP2-LP2;19 (29,23%);15839
FKA121 Computational physics 2020/2021 LP2-LP2;15 (31,25%);18313
FKA121 Computational physics 2021/2022 LP2-LP2;23 (60,53%);20431
FKA132 Quantum engineering 2021/2022 LP1-LP1;10 (45,45%);19878
FKA132 Quantum engineering 2022/2023 LP1-LP1;13 (34,21%);22376
MCC155 Quantum computing 2020/2021 LP2-LP2;8 (40,00%);18681
MCC155 Quantum computing 2021/2022 LP2-LP2;11 (42,31%);20593
RRY025 Image processing 2020/2021 LP1-LP1;31 (48,44%);17897
RRY025 Image processing 2021/2022 LP1-LP1;25 (43,10%);20092
RRY025 Image processing 2022/2023 LP1-LP1;13 (27,08%);22360
SEE040 Leadership for sustainability transitions 2020/2021 LP1-LP1;31 (65,96%);17537
SEE040 Leadership for sustainability transitions 2021/2022 LP1-LP1;25 (56,82%);20134
SEE040 Leadership for sustainability transitions 2022/2023 LP1-LP1;18 (43,90%);22624
TDA232 Algorithms for machine learning and inference 2019/2020 LP4-LP4;42 (34,71%);17417
TDA233 Algorithms for machine learning and inference 2020/2021 LP3-LP3;31 (27,43%);19161
TDA283 Compiler construction 2020/2021 LP4-LP4;13 (24,07%);19264
TDA283 Compiler construction 2021/2022 LP4-LP4;13 (23,64%);21929
TDA352 Cryptography 2021/2022 LP2-LP2;39 (26,17%);20877
TDA362 Computer graphics 2019/2020 LP2-LP2;45 (39,13%);15867
TDA362 Computer graphics 2020/2021 LP2-LP2;42 (37,17%);18465
TDA362 Computer graphics 2021/2022 LP2-LP2;27 (27,27%);20657
TDA384 Principles of Concurrent Programming 2019/2020 LP3-LP3;35 (22,01%);16736
TDA384 Principles of Concurrent Programming 2020/2021 LP1-LP1;20 (19,42%);17765
TDA384 Principles of Concurrent Programming 2020/2021 LP3-LP3;20 (16,67%);18733
TDA384 Principles of Concurrent Programming 2021/2022 LP1-LP1;21 (20,39%);19984
TDA384 Principles of Concurrent Programming 2021/2022 LP3-LP3;41 (27,15%);21297
TDA384 Principles of Concurrent Programming 2022/2023 LP1-LP1;28 (28,57%);22488
TDA507 Computational methods in bioinformatics 2019/2020 LP2-LP2;16 (30,77%);16015
TDA507 Computational methods in bioinformatics 2020/2021 LP2-LP2;17 (26,56%);18545
TDA507 Computational methods in bioinformatics 2021/2022 LP2-LP2;26 (31,71%);20377
TDA596 Distributed systems 2019/2020 LP2-LP2;34 (39,08%);15933
TDA596 Distributed systems 2020/2021 LP2-LP2;50 (37,88%);18039
TDA596 Distributed systems 2021/2022 LP2-LP2;28 (31,46%);20699
TEK650 Strategic management of technological innovation  2020/2021 LP1-LP1;4 (12,12%);17951
TEK650 Strategic management of technological innovation  2021/2022 LP1-LP1;26 (50,98%);19936
TEK650 Strategic management of technological innovation  2022/2023 LP1-LP1;18 (43,90%);22432
TEK655 Creating technology-based ventures 2020/2021 LP2-LP2;8 (17,39%);18675
TEK656 Creating technology-based ventures 2021/2022 LP2-LP2;9 (30,00%);20963
TIF186 Creative problem solving in engineering 2019/2020 LP2-LP2;5 (17,24%);16241
TIN093 Algorithms 2020/2021 LP3-LP3;27 (26,73%);18717
TIN093 Algorithms 2021/2022 LP3-LP3;20 (24,69%);21022
TME285 Intelligent agents 2019/2020 LP3-LP3;17 (30,91%);16540
TME285 Intelligent agents 2020/2021 LP3-LP3;14 (29,17%);19053
TME286 Intelligent agents 2021/2022 LP3-LP3;8 (22,22%);21525
TME290 Autonomous robots 2019/2020 LP4-LP4;14 (28,57%);17277
TME290 Autonomous robots 2020/2021 LP4-LP4;17 (33,33%);19426
TME290 Autonomous robots 2021/2022 LP4-LP4;10 (25,64%);21791
