name;ans_freq;report_id
TEK170 Six sigma black belt 2013/2014 LP3-LP4;25 (50,00%);3138
TEK170 Six sigma black belt 2014/2015 LP3-LP4;12 (30,77%);5870
TEK170 Six sigma black belt 2015/2016 LP3-LP4;21 (48,84%);8190
TEK170 Six sigma black belt 2016/2017 LP3-LP4;18 (42,86%);10551
TEK170 Six sigma black belt 2017/2018 LP3-LP4;12 (30,77%);12691
TEK230 Lean production 2016/2017 LP1-LP1;65 (79,27%);8372
TEK231 Lean management 2017/2018 LP1-LP1;53 (69,74%);10639
TEK240 Production logistics 2013/2014 LP2-LP2;9 (18,37%);2612
TEK240 Production logistics 2014/2015 LP2-LP2;13 (31,71%);4319
TEK240 Production logistics 2015/2016 LP2-LP2;18 (40,00%);6840
TEK240 Production logistics 2016/2017 LP2-LP2;19 (25,33%);9161
TEK240 Production logistics 2017/2018 LP2-LP2;27 (45,76%);11238
TEK261 Business marketing and purchasing 2013/2014 LP2-LP2;31 (32,98%);3034
TEK261 Business marketing and purchasing 2014/2015 LP2-LP2;36 (31,03%);4379
TEK261 Business marketing and purchasing 2015/2016 LP2-LP2;33 (26,83%);6948
TEK261 Business marketing and purchasing 2016/2017 LP2-LP2;28 (27,72%);9335
TEK261 Business marketing and purchasing 2017/2018 LP2-LP2;23 (28,05%);11362
TEK280 Strategy creation and change 2013/2014 LP1-LP1;30 (44,78%);1966
TEK280 Strategy creation and change 2014/2015 LP1-LP1;54 (68,35%);3745
TEK280 Strategy creation and change 2015/2016 LP1-LP1;29 (44,62%);6259
TEK280 Strategy creation and change 2016/2017 LP1-LP1;40 (44,94%);8671
TEK280 Strategy creation and change 2017/2018 LP1-LP1;34 (42,50%);10961
TEK290 Research methodology 2013/2014 LP4-LP4;19 (34,55%);3388
TEK290 Research methodology 2014/2015 LP4-LP4;14 (34,15%);6032
TEK290 Research methodology 2015/2016 LP4-LP4;44 (83,02%);7832
TEK290 Research methodology 2016/2017 LP4-LP4;41 (80,39%);10117
TEK290 Research methodology 2017/2018 LP4-LP4;52 (89,66%);12393
TEK315 Strategic management and economics of intellectual property 2013/2014 LP1-LP1;16 (42,11%);2314
TEK315 Strategic management and economics of intellectual property 2014/2015 LP1-LP1;12 (54,55%);4185
TEK315 Strategic management and economics of intellectual property 2015/2016 LP1-LP1;8 (57,14%);6423
TEK315 Strategic management and economics of intellectual property 2016/2017 LP1-LP1;15 (44,12%);8447
TEK315 Strategic management and economics of intellectual property 2017/2018 LP1-LP1;12 (34,29%);11017
TEK320 ICT economics and policy 2013/2014 LP2-LP2;16 (45,71%);2914
TEK320 ICT economics and policy 2014/2015 LP2-LP2;14 (46,67%);4581
TEK320 ICT economics and policy 2015/2016 LP2-LP2;20 (33,90%);6754
TEK320 ICT economics and policy 2016/2017 LP2-LP2;20 (20,83%);9157
TEK320 ICT economics and policy 2017/2018 LP2-LP2;23 (23,71%);11230
TEK350 Intellectual property and innovation strategies 2013/2014 LP3-LP3;15 (42,86%);1769
TEK350 Intellectual property and innovation strategies 2014/2015 LP3-LP3;12 (38,71%);5403
TEK350 Intellectual property and innovation strategies 2015/2016 LP3-LP3;16 (28,07%);7580
TEK350 Intellectual property and innovation strategies 2016/2017 LP3-LP3;14 (58,33%);9639
TEK350 Intellectual property and innovation strategies 2017/2018 LP3-LP3;15 (36,59%);12209
TEK360 International Business Relationships 2013/2014 LP4-LP4;16 (36,36%);3168
TEK360 International Business Relationships 2014/2015 LP4-LP4;11 (29,73%);5900
TEK360 International business relationships 2015/2016 LP4-LP4;19 (39,58%);8212
TEK360 International business relationships 2016/2017 LP4-LP4;20 (25,64%);10075
TEK360 International business relationships 2017/2018 LP4-LP4;11 (23,40%);12395
TEK405 Organizational behavior orientation 2013/2014 LP2-LP2;18 (31,03%);2578
TEK405 Organizational behavior orientation 2014/2015 LP2-LP2;24 (50,00%);4733
TEK405 Organizational behavior orientation 2015/2016 LP2-LP2;39 (35,78%);6630
TEK405 Organizational behavior orientation 2016/2017 LP2-LP2;26 (31,71%);9059
TEK405 Organizational behavior orientation 2017/2018 LP2-LP2;34 (40,96%);11438
TEK430 Change Management & Improvement Processes 2013/2014 LP1-LP1;11 (17,74%);1956
TEK430 Change Management & Improvement Processes 2014/2015 LP1-LP1;54 (73,97%);3683
TEK430 Change Management & Improvement Processes 2015/2016 LP1-LP1;71 (94,67%);6615
TEK430 Change management and improvement processes 2016/2017 LP1-LP1;68 (88,31%);8374
TEK430 Change management and improvement processes 2017/2018 LP1-LP1;61 (78,21%);10635
TEK460 Improving healthcare service design and delivery 2014/2015 LP1-LP1;9 (52,94%);4031
TEK495 Design thinking and innovation 2014/2015 LP1-LP1;13 (72,22%);4239
TEK495 Design thinking and innovation 2015/2016 LP1-LP1;15 (53,57%);6377
TEK495 Design thinking and innovation 2016/2017 LP1-LP1;14 (46,67%);8407
TEK495 Design thinking and innovation 2017/2018 LP1-LP1;13 (44,83%);10985
IBB136 Project management 2018/2019 LP2-LP2;28 (35,44%);13725
IBB136 Project management 2018/2019 LP4-LP4;23 (24,47%);14837
IBB136 Project management 2019/2020 LP2-LP2;17 (26,15%);15772
IBB136 Project management 2019/2020 LP4-LP4;26 (24,30%);16922
IBB137 Project management 2020/2021 LP2-LP2;26 (30,95%);18691
IBB137 Project management 2020/2021 LP4-LP4;25 (37,88%);19708
IBB137 Project management 2021/2022 LP2-LP2;16 (25,40%);20537
IBB137 Project management 2021/2022 LP4-LP4;23 (25,56%);21837
ITR363 Sustainable supply chains 2019/2020 LP2-LP2;14 (36,84%);16053
ITR363 Sustainable supply chains 2020/2021 LP2-LP2;13 (30,23%);18207
ITR363 Sustainable supply chains 2021/2022 LP2-LP2;19 (45,24%);20923
MPP126 Product development project 2018/2019 LP3-LP4;24 (37,50%);14793
MPP126 Product development project 2019/2020 LP3-LP4;10 (19,61%);17005
MPP126 Product development project 2020/2021 LP3-LP4;16 (28,57%);19656
MPP126 Product development project 2021/2022 LP3-LP4;17 (26,98%);22005
SEE040 Leadership for sustainability transitions 2020/2021 LP1-LP1;31 (65,96%);17537
SEE040 Leadership for sustainability transitions 2021/2022 LP1-LP1;25 (56,82%);20134
SEE040 Leadership for sustainability transitions 2022/2023 LP1-LP1;18 (43,90%);22624
TEK020 Platform development and modularization management 2018/2019 LP2-LP2;9 (26,47%);13527
TEK020 Platform development and modularization management 2019/2020 LP2-LP2;11 (42,31%);16033
TEK020 Platform development and modularization management 2020/2021 LP2-LP2;11 (34,38%);18057
TEK020 Platform development and modularization management 2021/2022 LP2-LP2;6 (19,35%);20715
TEK145 Quality and operations management 2018/2019 LP1-LP1;28 (41,79%);13236
TEK145 Quality and operations management 2019/2020 LP1-LP1;40 (64,52%);15231
TEK145 Quality and operations management 2020/2021 LP1-LP1;24 (38,10%);17671
TEK145 Quality and operations management 2021/2022 LP1-LP1;10 (16,67%);19870
TEK145 Quality and operations management 2022/2023 LP1-LP1;21 (38,18%);22294
TEK150 Integrated product development 2018/2019 LP2-LP2;16 (27,59%);13797
TEK150 Integrated product development 2019/2020 LP2-LP2;16 (26,67%);15997
TEK150 Integrated product development 2020/2021 LP2-LP2;19 (31,67%);18127
TEK150 Integrated product development 2021/2022 LP2-LP2;9 (15,79%);20817
TEK156 Operations strategy 2018/2019 LP3-LP3;29 (51,79%);14245
TEK156 Operations strategy 2019/2020 LP3-LP3;33 (58,93%);16500
TEK156 Operations strategy 2020/2021 LP3-LP3;23 (39,66%);18719
TEK156 Operations strategy 2021/2022 LP3-LP3;17 (27,87%);21283
TEK161 Design for quality 2018/2019 LP2-LP2;15 (25,86%);13484
TEK161 Design for quality 2019/2020 LP2-LP2;12 (20,00%);15776
TEK161 Design for quality 2020/2021 LP2-LP2;15 (25,00%);18015
TEK161 Design for quality 2021/2022 LP2-LP2;12 (21,05%);21003
TEK165 Operations improvement project 2018/2019 LP3-LP4;3 (30,00%);14797
TEK165 Operations improvement project 2019/2020 LP3-LP4;8 (53,33%);17007
TEK165 Operations improvement project 2021/2022 LP3-LP4;4 (13,79%);21747
TEK170 Six sigma black belt 2018/2019 LP3-LP4;15 (28,30%);15131
TEK170 Six sigma black belt 2019/2020 LP3-LP4;13 (36,11%);17365
TEK170 Six sigma black belt 2020/2021 LP3-LP4;8 (24,24%);19490
TEK171 Six sigma black belt 2021/2022 LP3-LP4;10 (31,25%);22139
TEK231 Lean management 2018/2019 LP1-LP1;63 (79,75%);12946
TEK231 Lean management 2019/2020 LP1-LP1;33 (48,53%);15580
TEK231 Lean management 2020/2021 LP1-LP1;33 (55,00%);17733
TEK231 Lean management 2021/2022 LP1-LP1;40 (57,97%);19740
TEK231 Lean management 2022/2023 LP1-LP1;29 (40,85%);22200
TEK240 Production logistics 2018/2019 LP2-LP2;31 (41,33%);13501
TEK240 Production logistics 2019/2020 LP2-LP2;15 (23,08%);16201
TEK240 Production logistics 2020/2021 LP2-LP2;16 (30,77%);18399
TEK240 Production logistics 2021/2022 LP2-LP2;16 (32,65%);20559
TEK261 Business marketing and purchasing 2018/2019 LP2-LP2;19 (26,76%);13929
TEK261 Business marketing and purchasing 2019/2020 LP2-LP2;13 (22,41%);16017
TEK261 Business marketing and purchasing 2020/2021 LP2-LP2;12 (19,67%);18611
TEK261 Business marketing and purchasing 2021/2022 LP2-LP2;6 (19,35%);20791
TEK280 Strategy creation and change 2018/2019 LP1-LP1;39 (44,83%);13138
TEK280 Strategy creation and change 2019/2020 LP1-LP1;13 (27,66%);15548
TEK280 Strategy creation and change 2020/2021 LP1-LP1;15 (22,39%);17729
TEK280 Strategy creation and change 2021/2022 LP1-LP1;23 (43,40%);19946
TEK280 Strategy creation and change 2022/2023 LP1-LP1;18 (32,73%);22512
TEK290 Research methodology 2018/2019 LP4-LP4;16 (29,09%);14680
TEK290 Research methodology 2019/2020 LP4-LP4;21 (38,89%);17263
TEK291 Research methodology 2020/2021 LP4-LP4;12 (20,69%);19674
TEK291 Research methodology 2021/2022 LP4-LP4;18 (29,51%);21885
TEK315 Strategic management and economics of intellectual property 2018/2019 LP2-LP2;8 (29,63%);13787
TEK315 Strategic management and economics of intellectual property 2019/2020 LP2-LP2;7 (25,93%);16203
TEK315 Strategic management and economics of intellectual property 2020/2021 LP4-LP4;14 (21,88%);19380
TEK315 Strategic management and economics of intellectual property 2021/2022 LP4-LP4;12 (22,64%);21717
TEK320 Digital economics and policy 2020/2021 LP2-LP2;17 (20,48%);18221
TEK320 Digital economics and policy 2021/2022 LP2-LP2;22 (33,33%);20305
TEK320 ICT economics and policy 2018/2019 LP2-LP2;21 (24,14%);13495
TEK320 ICT economics and policy 2019/2020 LP2-LP2;17 (18,89%);16165
TEK350 Intellectual property and innovation strategies 2018/2019 LP3-LP3;3 (18,75%);14381
TEK350 Intellectual property and innovation strategies 2019/2020 LP3-LP3;14 (56,00%);16560
TEK350 Intellectual property and innovation strategies 2020/2021 LP3-LP3;10 (34,48%);19065
TEK360 International business relationships 2018/2019 LP4-LP4;9 (16,98%);14919
TEK360 International business relationships 2019/2020 LP4-LP4;15 (30,00%);17265
TEK360 International business relationships 2020/2021 LP4-LP4;10 (27,78%);19598
TEK360 International business relationships 2021/2022 LP4-LP4;6 (19,35%);21963
TEK406 Organizational behavior orientation 2018/2019 LP2-LP2;18 (23,08%);14105
TEK406 Organizational behavior orientation 2019/2020 LP2-LP2;16 (19,28%);15774
TEK430 Change management and improvement processes 2018/2019 LP1-LP1;63 (88,73%);13460
TEK430 Change management and improvement processes 2019/2020 LP1-LP1;29 (46,03%);15560
TEK431 Change management and improvement processes 2020/2021 LP1-LP1;19 (31,15%);17961
TEK431 Change management and improvement processes 2021/2022 LP1-LP1;23 (37,10%);19970
TEK431 Change management and improvement processes 2022/2023 LP1-LP1;7 (19,44%);22452
TEK495 Design thinking and innovation 2018/2019 LP1-LP1;14 (46,67%);13276
TEK495 Design thinking and innovation 2019/2020 LP1-LP1;8 (28,57%);15556
TEK495 Design thinking and innovation 2020/2021 LP1-LP1;11 (44,00%);17731
TEK495 Design thinking and innovation 2021/2022 LP1-LP1;7 (25,93%);19948
TEK495 Design thinking and innovation 2022/2023 LP1-LP1;8 (26,67%);22514
TEK590 Service management 2018/2019 LP4-LP4;4 (11,11%);15013
TEK590 Service management 2019/2020 LP4-LP4;13 (25,00%);17337
TEK590 Service management 2021/2022 LP2-LP2;11 (34,38%);20813
